Date,AAPL,GOOG,GS,IBM,MSFT,SPY,T,^GSPC
2019-03-29,45.96017837524414,58.66550064086914,175.33355712890625,110.8763198852539,113.18757629394531,264.4355163574219,16.812978744506836,2834.39990234375
2019-04-01,46.27231216430664,59.721500396728516,179.6714324951172,112.6051025390625,114.22406768798828,267.57147216796875,17.129301071166992,2867.18994140625
2019-04-02,46.944950103759766,60.02450180053711,180.36549377441406,112.36937713623047,114.38719940185547,267.7025451660156,16.95773696899414,2867.239990234375
2019-04-03,47.26676940917969,60.29600143432617,183.4339599609375,112.86441040039062,115.13578033447266,268.123779296875,17.08640480041504,2873.39990234375
2019-04-04,47.34902572631836,60.75,184.6851348876953,112.19646453857422,114.55037689208984,268.83526611328125,17.14537811279297,2879.389892578125
2019-04-05,47.665992736816406,60.35749816894531,184.82212829589844,112.5893783569336,115.05899810791016,270.1364440917969,17.34375,2892.739990234375
2019-04-08,48.41606521606445,60.19200134277344,184.96823120117188,112.67581176757812,115.09739685058594,270.3424072265625,17.365198135375977,2895.77001953125
2019-04-09,48.27089309692383,59.86249923706055,183.21478271484375,111.66999816894531,114.47358703613281,268.9569091796875,17.38449478149414,2878.199951171875
2019-04-10,48.54188537597656,60.108001708984375,185.37005615234375,112.38506317138672,115.346923828125,269.8742980957031,17.455673217773438,2888.2099609375
2019-04-11,48.13780975341797,60.23099899291992,185.23304748535156,112.9822769165039,115.48126983642578,269.7994384765625,17.630884170532227,2888.320068359375
2019-04-12,48.11845397949219,60.89350128173828,189.80845642089844,113.43019104003906,116.07628631591797,271.6249084472656,17.630884170532227,2907.409912109375
2019-04-15,48.205562591552734,61.05500030517578,182.56640625,113.0765609741211,116.1722640991211,271.447021484375,17.53232765197754,2905.580078125
2019-04-16,48.21039581298828,61.35649871826172,184.32894897460938,114.05094146728516,115.9035415649414,271.6249084472656,17.658262252807617,2907.06005859375
2019-04-17,49.14920425415039,61.81700134277344,189.86322021484375,109.3125991821289,116.8632583618164,270.9602355957031,17.494001388549805,2900.449951171875
2019-04-18,49.32583236694336,61.81850051879883,188.0458526611328,110.27127838134766,118.39878845214844,271.4937438964844,17.537799835205078,2905.030029296875
2019-04-22,49.487945556640625,62.44200134277344,186.84951782226562,109.13971710205078,118.77306365966797,271.72784423828125,17.565181732177734,2907.969970703125
2019-04-23,50.201725006103516,63.227500915527344,186.429443359375,110.35771179199219,120.38536834716797,274.1712341308594,17.576133728027344,2933.679931640625
2019-04-24,50.12430191040039,62.79999923706055,183.14175415039062,109.97264862060547,119.97269439697266,273.5626525878906,16.858848571777344,2927.25
2019-04-25,49.6694221496582,63.17250061035156,183.92715454101562,108.93540954589844,123.94587707519531,273.3941650390625,16.612455368041992,2926.169921875
2019-04-26,49.43230056762695,63.60900115966797,185.4613800048828,109.57190704345703,124.65604400634766,274.66729736328125,16.798620223999023,2939.8798828125
2019-04-29,49.50730895996094,64.37899780273438,188.9682159423828,109.26544952392578,124.54087829589844,275.0979309082031,16.908126831054688,2943.030029296875
2019-04-30,48.55398941040039,59.42399978637695,188.05499267578125,110.22411346435547,125.33746337890625,275.23834228515625,16.951932907104492,2945.830078125
2019-05-01,50.937286376953125,58.40399932861328,186.96826171875,110.45198822021484,122.72703552246094,273.1695251464844,16.858848571777344,2923.72998046875
2019-05-02,50.605796813964844,58.13050079345703,187.2056884765625,109.68978118896484,121.12434387207031,272.57977294921875,16.76576805114746,2917.52001953125
2019-05-03,51.23489761352539,59.27000045776367,189.51617431640625,110.20838928222656,123.7059326171875,275.24761962890625,16.8095703125,2945.639892578125
2019-05-06,50.44368362426758,59.46950149536133,188.52076721191406,110.31055450439453,122.98615264892578,274.114990234375,16.74934196472168,2932.469970703125
2019-05-07,49.083885192871094,58.70500183105469,185.05044555664062,108.157470703125,120.46212768554688,269.5373840332031,16.716489791870117,2884.050048828125
2019-05-08,49.09354782104492,58.313499450683594,183.5161590576172,108.44035339355469,120.45254516601562,269.16290283203125,16.590553283691406,2879.419921875
2019-05-09,48.56608963012695,58.11899948120117,184.13719177246094,107.6134033203125,120.44294738769531,268.3484191894531,16.634357452392578,2870.719970703125
2019-05-10,47.893272399902344,58.2135009765625,184.52076721191406,107.59749603271484,122.00727844238281,269.6965026855469,16.76576805114746,2881.39990234375
2019-05-13,45.109745025634766,56.60150146484375,178.05499267578125,104.49649047851562,118.37959289550781,262.91900634765625,16.683639526367188,2811.8701171875
2019-05-14,45.8238525390625,56.02199935913086,179.25131225585938,105.99928283691406,119.70398712158203,265.29669189453125,17.02311134338379,2834.409912109375
2019-05-15,46.37278747558594,58.21049880981445,179.3609161376953,106.8659896850586,121.3896713256836,266.8507080078125,17.110713958740234,2850.9599609375
2019-05-16,46.16874313354492,58.94900131225586,181.8632049560547,108.04277801513672,124.19275665283203,269.322021484375,17.313312530517578,2876.320068359375
2019-05-17,45.90642166137695,58.1150016784668,180.3015594482422,106.80236053466797,123.3643569946289,267.5808410644531,17.411867141723633,2859.530029296875
2019-05-20,44.47093963623047,56.942501068115234,180.1280517578125,107.43848419189453,121.58233642578125,265.8115539550781,17.625411987304688,2840.22998046875
2019-05-21,45.323490142822266,57.48149871826172,181.83580017089844,108.49600219726562,122.23734283447266,268.2080993652344,17.745868682861328,2864.360107421875
2019-05-22,44.395633697509766,57.57099914550781,178.55728149414062,108.41649627685547,122.97905731201172,267.38427734375,17.67469024658203,2856.27001953125
2019-05-23,43.637840270996094,57.03850173950195,175.31529235839844,105.26778411865234,121.54380798339844,264.1172180175781,17.598031997680664,2822.239990234375
2019-05-24,43.4702262878418,56.673500061035156,176.25587463378906,105.18030548095703,121.60160064697266,264.7163391113281,17.66921043395996,2826.06005859375
2019-05-28,43.29049301147461,56.70750045776367,173.0047607421875,103.733154296875,121.52454376220703,262.2543029785156,17.483047485351562,2802.389892578125
2019-05-29,43.08403778076172,55.823001861572266,172.5093994140625,103.12090301513672,120.34938049316406,260.49444580078125,17.47209930419922,2783.02001953125
2019-05-30,43.3074951171875,55.897499084472656,171.8855438232422,103.02548217773438,121.1103515625,261.2058410644531,17.444719314575195,2788.860107421875
2019-05-31,42.522953033447266,55.18149948120117,167.4088897705078,100.97403717041016,119.13565826416016,257.6860656738281,16.743865966796875,2752.06005859375
2019-06-03,42.09303283691406,51.811500549316406,168.051025390625,101.99181365966797,115.4367446899414,257.03076171875,17.02311134338379,2744.449951171875
2019-06-04,43.632972717285156,52.65250015258789,174.18817138671875,105.50630950927734,118.63475799560547,262.6100769042969,17.23665428161621,2803.27001953125
2019-06-05,44.33735275268555,52.111000061035156,172.8671417236328,104.55216217041016,121.20665740966797,264.8848876953125,17.346162796020508,2826.14990234375
2019-06-06,44.9882926940918,52.21699905395508,174.12393188476562,105.13260650634766,123.12354278564453,266.6072692871094,17.576133728027344,2843.489990234375
2019-06-07,46.18574905395508,53.301998138427734,174.12393188476562,105.99928283691406,126.5719985961914,269.2751770019531,17.789670944213867,2873.340087890625
2019-06-10,46.775970458984375,54.01900100708008,178.0777587890625,107.1363296508789,127.72792053222656,270.51092529296875,17.483047485351562,2886.72998046875
2019-06-11,47.317626953125,53.93600082397461,178.63734436035156,108.09843444824219,127.24629974365234,270.44537353515625,17.581605911254883,2885.719970703125
2019-06-12,47.167030334472656,53.85150146484375,174.5000762939453,107.23970031738281,126.6587142944336,269.96795654296875,17.619932174682617,2879.840087890625
2019-06-13,47.157310485839844,54.438499450683594,175.62840270996094,107.94737243652344,127.45822143554688,271.0818786621094,17.680164337158203,2891.639892578125
2019-06-14,46.81483459472656,54.26750183105469,175.82107543945312,107.46231842041016,127.58342742919922,270.782470703125,17.713016510009766,2886.97998046875
2019-06-17,47.09416580200195,54.625,175.0596160888672,107.30330657958984,127.96871185302734,270.8853759765625,17.685638427734375,2889.669921875
2019-06-18,48.201751708984375,55.18000030517578,178.86668395996094,108.44036865234375,130.19386291503906,273.7217712402344,17.76229476928711,2917.75
2019-06-19,48.06087875366211,55.11650085449219,179.47213745117188,108.9969482421875,130.70436096191406,274.3396301269531,17.745868682861328,2926.4599609375
2019-06-20,48.44707107543945,55.57099914550781,179.5271759033203,110.40432739257812,131.9180908203125,276.9607238769531,17.81705093383789,2954.179931640625
2019-06-21,48.28189468383789,56.09400177001953,179.74732971191406,110.68262481689453,131.9373321533203,276.5582275390625,17.76777458190918,2950.4599609375
2019-06-24,48.23332595825195,55.7760009765625,181.16925048828125,110.80189514160156,132.71755981445312,276.2195739746094,17.83894920349121,2945.35009765625
2019-06-25,47.502235412597656,54.317501068115234,179.85743713378906,110.01470947265625,128.5273895263672,273.5103759765625,17.822528839111328,2917.3798828125
2019-06-26,48.5296516418457,53.9900016784668,180.72891235351562,110.14193725585938,129.00906372070312,273.2375793457031,17.811573028564453,2913.780029296875
2019-06-27,48.515071868896484,53.800498962402344,182.84803771972656,110.14193725585938,129.22097778320312,274.2064514160156,18.057971954345703,2924.919921875
2019-06-28,48.07301712036133,54.045501708984375,187.69166564941406,109.64897918701172,129.03794860839844,275.61749267578125,18.34816551208496,2941.760009765625
2019-07-01,48.9547119140625,54.897499084472656,189.76492309570312,111.22332000732422,130.69471740722656,278.11968994140625,18.304363250732422,2964.330078125
2019-07-02,49.2413215637207,55.5625,188.9576416015625,111.49366760253906,131.56170654296875,278.8440246582031,18.52885627746582,2973.010009765625
2019-07-03,49.649383544921875,56.07899856567383,189.01266479492188,112.54322814941406,132.40936279296875,281.07342529296875,18.605510711669922,2995.820068359375
2019-07-05,49.605655670166016,56.579498291015625,190.71896362304688,112.41603088378906,132.02401733398438,280.7536315917969,18.780723571777344,2990.409912109375
2019-07-08,48.583091735839844,55.817501068115234,188.74661254882812,111.77194213867188,131.92771911621094,279.2109069824219,18.75334930419922,2975.949951171875
2019-07-09,48.87942123413086,56.24150085449219,190.59967041015625,110.78599548339844,131.44607543945312,279.5589599609375,18.733930587768555,2979.6298828125
2019-07-10,49.36275863647461,57.02399826049805,188.948486328125,111.69245910644531,132.7850341796875,280.8946228027344,18.8568115234375,2993.070068359375
2019-07-11,49.0032844543457,57.21049880981445,193.8838653564453,112.30469512939453,133.3148193359375,281.55316162109375,18.689247131347656,2999.909912109375
2019-07-12,49.3797721862793,57.244998931884766,196.25979614257812,113.49740600585938,133.7964324951172,282.81365966796875,18.795372009277344,3013.77001953125
2019-07-15,49.84369659423828,57.516998291015625,194.0948486328125,113.9585952758789,133.7964324951172,282.9076843261719,18.828887939453125,3014.300048828125
2019-07-16,49.671241760253906,57.67900085449219,197.70925903320312,114.12555694580078,132.04330444335938,281.9952697753906,18.75627326965332,3004.0400390625
2019-07-17,49.39192199707031,57.317501068115234,195.67271423339844,113.7597885131836,131.2630615234375,280.0762939453125,18.577539443969727,2984.419921875
2019-07-18,49.952999114990234,57.31650161743164,196.7918701171875,118.97584533691406,131.4075469970703,281.1016845703125,18.48258399963379,2995.110107421875
